Area_sqft,Bedrooms,Age_of_Home,Price
850,2,47,121818.0
3971,5,25,659595.0
2800,1,98,352154.0
3328,5,91,500236.0
2404,5,60,414826.0
3350,4,61,546995.0
1511,4,96,179577.0
3006,5,81,440359.0
3464,4,13,618703.0
998,2,53,103013.0
1449,4,40,246401.0
2494,5,59,388678.0
2546,4,8,422578.0
1007,4,43,194388.0
1827,3,55,260024.0
3048,3,93,377776.0
3350,5,2,627856.0
3145,2,97,355616.0
665,1,96,50000.0
3986,1,90,536610.0
3009,5,58,509201.0
1419,2,72,179276.0
613,2,12,91148.0
1491,2,29,233666.0
3927,3,52,597319.0
2451,5,79,359595.0
2754,1,50,384398.0
1758,2,41,210168.0
3926,5,25,606298.0
1014,1,58,83234.0
1731,3,68,258843.0
1208,4,90,179007.0
3696,1,78,442424.0
2685,1,91,357586.0
838,1,2,146000.0
3084,4,40,448144.0
567,2,0,134157.0
2096,4,64,355767.0
2064,1,69,232257.0
882,3,74,132813.0
518,1,49,82171.0
3230,3,79,450915.0
2621,5,96,355594.0
1072,3,87,151510.0
3486,1,58,508304.0
1799,4,95,198099.0
3619,1,73,472198.0
2758,1,62,380925.0
3402,5,24,604785.0
2443,2,9,386974.0
1150,1,76,72541.0
2145,5,0,468870.0
1493,4,98,189031.0
3242,5,13,565341.0
3087,5,20,521403.0
3762,3,57,549855.0
1838,2,37,224061.0
1400,2,0,279970.0
2184,4,83,299874.0
3327,5,4,531229.0
2085,4,43,311605.0
2423,4,95,358177.0
2281,2,64,301082.0
1636,2,56,194536.0
2717,2,44,398722.0
2444,1,59,306839.0
1537,5,65,255864.0
2238,4,94,312487.0
787,5,46,138359.0
2736,4,25,443118.0
3461,4,8,567518.0
3726,4,50,557752.0
2090,4,93,263061.0
3241,3,7,529039.0
2245,3,4,373715.0
3435,1,38,494447.0
3018,2,67,402891.0
1598,4,39,251703.0
2824,5,35,423834.0
1439,3,20,224756.0
3914,2,96,500964.0
1948,1,25,310928.0
1070,2,74,109601.0
3404,4,84,444400.0
1500,2,85,165939.0
1705,4,55,256174.0
3005,3,56,460679.0
1417,3,58,159077.0
2374,4,100,352435.0
1332,5,6,306010.0
3635,3,41,549785.0
3386,5,12,547185.0
3831,4,83,511222.0
2740,4,78,417961.0
2178,3,33,371196.0
1115,5,99,179698.0
905,4,52,203368.0
2249,3,45,365825.0
3490,4,56,548525.0
3268,2,60,529854.0
592,2,88,50000.0
2977,3,55,437529.0
1153,4,28,173112.0
3975,3,91,565784.0
933,1,13,138246.0
1635,3,67,206245.0
874,3,70,89118.0
3630,2,12,546250.0
1566,2,16,250632.0
706,4,28,109045.0
1279,3,80,115297.0
1819,3,99,180835.0
1641,4,82,209147.0
1031,5,89,133931.0
3793,4,72,501084.0
2713,2,1,430295.0
3190,2,61,420062.0
3727,3,19,619733.0
3755,2,86,473050.0
589,4,81,101269.0
1617,3,55,288806.0
512,4,89,85005.0
3520,4,51,517348.0
2357,3,24,400334.0
1304,5,61,193464.0
1444,2,16,212635.0
3289,1,38,444999.0
2357,1,9,366834.0
2110,1,58,240682.0
3423,2,24,525810.0
2459,5,27,474324.0
3721,4,89,498296.0
3207,3,75,402805.0
3579,5,60,545646.0
1552,1,57,227240.0
795,2,43,128307.0
3533,2,82,445914.0
1425,3,22,215986.0
1139,4,77,168160.0
2887,5,16,516778.0
1127,5,78,194133.0
2986,5,84,412443.0
1667,4,37,283136.0
1441,4,29,288229.0
1329,4,18,291609.0
2270,3,31,326137.0
3066,2,92,386940.0
1475,1,85,130671.0
3616,4,19,574496.0
1454,2,63,160436.0
1762,4,35,319311.0
1451,1,64,137871.0
1443,4,82,194353.0
2702,2,42,409502.0
1704,3,25,338173.0
3786,1,6,589681.0
2635,2,33,417274.0
3827,5,35,639939.0
2034,5,5,392932.0
1596,5,36,289497.0
3478,3,61,505011.0
678,4,85,50000.0
2759,4,72,397639.0
2328,4,59,371549.0
1757,3,92,191041.0
964,5,63,212584.0
2274,4,49,366056.0
3794,3,51,563965.0
3178,3,16,542576.0
3372,2,59,491922.0
3835,4,76,598035.0
1730,5,80,303328.0
3154,1,53,473459.0
1384,3,9,270506.0
2913,2,24,417041.0
2823,1,17,415900.0
2927,3,63,472620.0
1832,2,78,228982.0
2154,4,58,320475.0
3839,2,26,568303.0
1444,3,57,175877.0
3635,4,60,580830.0
3357,5,82,491599.0
3921,2,78,505066.0
1424,1,70,123504.0
2438,4,42,317022.0
993,4,79,155334.0
2046,5,87,295378.0
3669,2,86,450289.0
2469,1,10,419965.0
1594,5,87,236095.0
2911,2,4,404606.0
3117,1,57,440804.0
2325,1,38,292827.0
1262,3,47,210763.0
2823,1,93,347003.0
549,2,79,50000.0
3929,5,19,628999.0
3275,5,92,443871.0
1405,3,80,173283.0
3475,2,18,511409.0
1063,1,59,145230.0
1282,3,25,219256.0
3032,4,78,411054.0
3655,2,24,589407.0
2540,3,14,366878.0
2331,5,83,346095.0
1083,3,93,127535.0
1819,4,20,297981.0
735,2,46,82077.0
2603,3,34,389418.0
2442,1,43,300966.0
859,2,5,165144.0
2430,3,100,330031.0
609,3,74,122662.0
691,2,22,140109.0
1403,5,38,256770.0
1616,1,72,209440.0
1361,2,17,189876.0
3115,1,99,352361.0
1583,1,39,239229.0
1149,2,35,150608.0
538,3,27,110033.0
3620,5,63,546366.0
3991,1,82,513781.0
1136,1,93,76723.0
1536,3,57,236140.0
535,2,37,80821.0
2648,5,78,425050.0
3657,1,43,528714.0
3794,1,75,493104.0
1861,2,1,299671.0
2483,3,72,318612.0
665,4,34,57122.0
2930,3,0,496047.0
2379,1,45,288558.0
3947,1,59,514966.0
3337,5,62,517134.0
530,3,94,50000.0
3946,4,91,579128.0
510,5,44,118701.0
2511,4,56,438254.0
3873,5,36,703572.0
2643,3,6,440067.0
3761,1,15,540740.0
3000,4,49,418303.0
2739,3,13,510084.0
985,4,96,90832.0
1789,3,5,306141.0
1947,5,60,299061.0
3699,3,20,581050.0
2785,5,9,492642.0
2443,1,31,374054.0
3926,5,5,600525.0
2463,2,1,402621.0
3683,1,38,548390.0
2351,3,48,334338.0
1969,3,26,341800.0
1866,2,55,256585.0
3716,3,13,580266.0
3636,1,22,484634.0
3818,1,84,504096.0
3282,5,50,541849.0
1490,4,93,169681.0
1324,3,24,252597.0
1962,2,52,257348.0
2653,1,87,344583.0
2728,1,10,426290.0
2731,1,34,433250.0
725,4,54,134840.0
1276,4,57,203841.0
3337,3,67,423613.0
1612,2,36,240210.0
1187,4,99,132073.0
1029,5,76,211605.0
3942,4,8,668104.0
1471,1,27,231725.0
1435,2,54,232567.0
1922,3,45,334486.0
2653,4,79,380540.0
1794,1,69,270168.0
2498,5,26,428317.0
3378,5,9,635815.0
2026,3,22,315103.0
1178,3,20,238501.0
3396,4,89,453686.0
3603,3,44,566212.0
2940,1,2,432982.0
539,1,58,50000.0
3207,1,42,421661.0
3789,4,98,545689.0
3528,4,6,616835.0
1605,3,26,284256.0
1344,4,61,215040.0
2243,1,41,292729.0
2748,2,96,315357.0
946,1,3,127248.0
3999,2,89,500201.0
3609,3,61,564541.0
1734,5,7,319935.0
2991,4,83,401086.0
1850,4,16,308355.0
3308,1,4,471599.0
726,1,62,63640.0
547,2,8,96373.0
3589,4,7,605036.0
3459,3,6,568154.0
1962,1,36,279760.0
2330,4,99,313738.0
686,5,54,173614.0
2892,2,66,374563.0
2771,1,7,409486.0
3377,1,68,442282.0
3035,3,4,508251.0
2432,1,16,321112.0
3424,4,57,477900.0
1348,4,62,203577.0
2532,4,26,470174.0
1752,5,75,317343.0
1913,5,91,244234.0
1478,1,67,148385.0
2112,5,27,389276.0
1516,5,88,230918.0
2735,3,57,372642.0
2381,5,49,449425.0
769,2,99,50000.0
2130,2,66,291367.0
809,2,30,115472.0
3703,1,100,445719.0
2543,4,11,470951.0
2074,3,54,335849.0
1595,1,100,159672.0
3392,4,100,442305.0
2195,3,3,345282.0
3758,3,93,591909.0
3033,3,41,474959.0
3762,2,90,469364.0
1945,2,53,296416.0
2667,2,21,387673.0
719,3,0,226903.0
552,3,47,74168.0
2257,2,42,353917.0
1974,3,19,331953.0
3983,2,17,571326.0
2166,2,69,252582.0
1760,2,48,223373.0
3305,4,75,465205.0
3285,3,16,539174.0
1219,1,52,67496.0
905,2,21,156378.0
3155,1,81,336777.0
3568,4,9,615138.0
2969,3,23,453734.0
3259,2,83,433289.0
2794,2,11,405881.0
571,2,3,103170.0
2353,1,41,262357.0
2732,4,4,447614.0
2553,3,25,454993.0
1729,4,99,263385.0
2067,2,58,243124.0
3453,4,61,514593.0
886,1,79,71850.0
2291,5,4,441264.0
1198,5,25,232423.0
3647,3,82,461937.0
1700,3,5,335311.0
1326,4,23,236065.0
2322,3,94,246136.0
848,1,94,50000.0
1778,2,52,233993.0
807,2,6,138591.0
3916,4,9,660397.0
1650,2,38,235514.0
2460,4,85,380639.0
2834,3,77,365303.0
1265,3,27,194226.0
1224,1,41,177547.0
3309,2,61,538010.0
2119,1,51,346816.0
882,5,21,229057.0
3977,1,56,538833.0
2935,4,95,390229.0
1024,4,10,209988.0
3186,1,13,430063.0
3485,3,30,567238.0
775,5,3,252291.0
3047,1,21,447799.0
3264,3,92,501987.0
836,1,98,109582.0
2473,2,63,361903.0
3479,4,76,490539.0
980,2,83,61654.0
1410,2,82,176322.0
2496,5,78,412398.0
3844,3,89,510095.0
3629,4,83,489964.0
1851,2,60,194328.0
2533,4,99,309841.0
2254,3,5,379554.0
608,1,78,50314.0
3850,2,67,519918.0
827,3,5,86023.0
2299,4,65,327193.0
814,3,35,130106.0
1634,1,14,237648.0
3246,3,75,379396.0
1280,4,39,214966.0
3800,2,40,601601.0
2020,2,6,321815.0
655,5,21,152806.0
1996,4,71,271035.0
2224,5,10,426197.0
3843,5,1,629550.0
1386,1,29,159095.0
3573,4,67,569213.0
3305,2,52,493482.0
1221,4,88,141277.0
1412,1,20,222390.0
3857,4,24,602160.0
1370,4,72,171137.0
512,5,71,63027.0
3155,4,4,501357.0
997,5,91,137508.0
2256,5,65,420105.0
2785,3,84,317023.0
1617,1,48,255530.0
3909,5,7,596498.0
3328,4,97,477773.0
1694,5,86,195184.0
2504,5,78,397335.0
3153,5,26,517363.0
3208,2,1,541544.0
2147,2,27,305508.0
2090,2,10,356298.0
3396,2,45,488907.0
3483,3,20,594694.0
1990,5,41,343473.0
3175,3,31,505253.0
642,4,31,140765.0
1724,1,70,220790.0
3751,3,21,625368.0
3261,2,77,437827.0
3935,2,76,486953.0
3026,4,20,480523.0
1064,5,21,257819.0
3018,1,33,386514.0
2931,3,9,466640.0
2215,5,64,337019.0
3473,5,64,537006.0
916,3,87,81573.0
2348,3,66,333959.0
2855,3,94,343211.0
3196,3,42,462738.0
2217,2,40,377662.0
1890,5,12,410994.0
3572,5,3,647421.0
1567,2,22,266927.0
3286,5,69,517770.0
2366,3,33,373172.0
1621,1,40,188514.0
1788,5,17,390718.0
2306,1,99,302580.0
2687,1,89,299069.0
2004,2,96,257729.0
3808,4,32,599049.0
3521,5,24,574775.0
1516,2,51,192132.0
1452,2,16,226293.0
3451,1,50,494562.0
571,5,2,168730.0
2190,2,54,328173.0
3761,3,85,499059.0
1791,2,55,239680.0
1844,3,34,260640.0
2654,4,67,357398.0
3803,3,58,570670.0
3613,3,91,494806.0
1382,1,58,142695.0
638,2,12,92296.0
3162,4,61,445073.0
3410,2,93,449450.0
2820,3,46,405919.0
2004,3,75,318458.0
2963,2,2,486336.0
3053,4,20,528785.0
1232,4,64,229325.0
2248,1,17,311019.0
923,3,12,196585.0
3978,3,70,586832.0
2091,1,76,226015.0
889,2,80,50000.0
841,3,95,50000.0
1445,2,92,118239.0
1113,4,44,226727.0
992,5,61,151222.0
691,1,29,116774.0
998,3,74,97142.0
1321,1,13,203017.0
2235,4,52,367857.0
1756,4,9,362645.0
2468,4,71,350302.0
726,4,30,132797.0
1894,5,5,317845.0
2686,2,82,330747.0
3403,2,18,627615.0
1316,5,11,276800.0
3720,2,63,478897.0
3686,4,81,530302.0
1973,2,54,292502.0
1586,1,66,159875.0
603,2,8,87376.0
2374,1,5,445477.0
1370,3,0,276659.0
1167,1,41,191799.0
2542,1,92,278891.0
772,4,54,184202.0
1529,4,48,278973.0
3718,4,98,535435.0
2731,1,98,275188.0
1551,5,29,275779.0
2073,4,34,363652.0
3690,4,62,548682.0
792,1,21,124776.0
3942,3,42,586597.0
3815,3,27,612495.0
3789,2,17,568292.0
2724,3,31,444908.0
3870,4,68,548645.0
2605,5,53,416866.0
1792,2,33,262750.0
807,5,30,157995.0
3859,5,96,544398.0
1476,4,3,306202.0
3676,1,13,577035.0
1751,1,14,273372.0
1770,1,59,229903.0
3247,3,19,526824.0
2017,1,19,278903.0
2630,4,48,365094.0
1709,3,98,182864.0
2799,1,67,355801.0
1878,5,17,342466.0
2273,4,23,439936.0
2219,4,26,389942.0
2542,2,32,380154.0
1295,4,63,215062.0
1396,5,24,341274.0
2461,4,68,359104.0
709,2,17,97023.0
3363,4,44,541305.0
3156,4,19,496121.0
2994,2,34,419699.0
3007,4,5,567770.0
1467,3,90,210924.0
971,4,91,135957.0
2917,1,74,380446.0
3447,1,8,490820.0
1422,3,51,187841.0
636,4,27,182691.0
866,5,18,193092.0
3459,4,84,474052.0
683,1,62,50000.0
3858,2,94,523211.0
3019,3,6,499425.0
1898,2,36,276160.0
3201,5,88,409208.0
3296,4,91,463076.0
1036,5,35,243322.0
3349,2,16,521092.0
2102,4,89,350598.0
1773,5,91,235081.0
3467,1,36,482164.0
3057,1,80,362434.0
3177,3,59,444796.0
3549,1,48,510858.0
1596,1,80,155153.0
1805,2,96,253880.0
1415,1,55,173665.0
3931,1,33,543891.0
3581,2,86,444172.0
3782,1,29,602501.0
651,1,26,93072.0
1528,3,50,268357.0
1718,1,8,270185.0
2477,1,19,369226.0
3854,3,86,575093.0
3011,2,46,447634.0
3684,1,18,561854.0
770,5,100,83342.0
1686,2,67,238643.0
959,2,76,90422.0
604,1,11,80748.0
3853,3,72,616125.0
2210,2,78,268912.0
2709,3,84,341839.0
2898,5,78,475223.0
933,3,4,215512.0
3399,4,68,488363.0
639,3,24,124684.0
1994,2,87,254768.0
3703,3,100,501789.0
586,3,30,135480.0
2211,4,45,357452.0
2730,4,33,474442.0
2915,1,40,399982.0
628,2,77,50000.0
1769,1,90,208940.0
2101,4,67,323483.0
1169,3,86,152759.0
3949,4,37,664680.0
648,5,45,126023.0
1484,3,68,216971.0
1351,1,26,261050.0
1956,3,42,298196.0
1127,5,77,140458.0
1992,4,70,319461.0
2993,2,44,386206.0
2544,2,17,368271.0
1383,2,31,210436.0
2841,4,1,504087.0
2288,2,40,340847.0
3714,5,19,700506.0
749,4,92,84488.0
3425,2,57,468029.0
1447,1,89,111016.0
1474,4,37,243017.0
1825,4,0,317339.0
3596,3,68,534602.0
3336,2,53,485851.0
1483,1,13,240853.0
1388,5,24,303420.0
3437,4,8,604528.0
2617,5,93,339506.0
3172,5,82,468963.0
1374,5,60,226899.0
3683,3,51,592568.0
3935,5,7,725803.0
1826,2,15,283119.0
970,2,7,147362.0
2487,1,22,371406.0
590,1,72,50000.0
1029,5,95,137843.0
1160,5,100,190468.0
1238,3,33,214166.0
3273,5,17,556154.0
1371,5,43,234285.0
2186,5,14,368019.0
691,4,14,183722.0
2486,4,92,350966.0
3813,3,22,622455.0
2685,3,86,359046.0
844,2,64,58113.0
3751,3,85,522321.0
1508,2,70,216385.0
3050,5,31,522047.0
702,3,91,105381.0
1072,3,31,191167.0
691,3,32,184281.0
2552,2,42,433870.0
2413,2,12,360622.0
3808,1,91,462599.0
2216,2,8,349088.0
810,2,61,50000.0
3096,4,56,491119.0
2603,3,47,407148.0
942,2,42,136663.0
1760,3,66,208095.0
1369,3,80,217005.0
3768,4,97,472387.0
1084,3,31,145711.0
2094,2,72,294285.0
3299,3,59,493528.0
2037,1,0,307127.0
859,1,56,83299.0
2223,4,83,317725.0
3366,2,68,498628.0
2577,4,84,329261.0
2302,1,68,292457.0
2511,2,67,368613.0
2655,3,60,356308.0
1343,2,7,231503.0
2125,5,88,311381.0
3264,2,6,473993.0
1390,3,36,234065.0
2491,5,41,435006.0
2482,4,31,459988.0
1459,2,16,239010.0
1968,4,27,355933.0
3440,2,69,517366.0
1961,1,47,238497.0
1231,1,53,105624.0
1105,3,41,180212.0
3004,1,35,422683.0
1114,5,65,186376.0
3245,5,30,538060.0
2504,2,64,313605.0
2219,4,2,438478.0
1173,5,12,260938.0
1770,2,30,336864.0
3090,4,28,478700.0
2087,1,56,326041.0
3404,2,32,520975.0
2111,4,52,334806.0
1396,3,9,225580.0
1962,3,62,260023.0
777,5,72,167909.0
1051,4,64,80885.0
2136,3,100,206543.0
2658,5,95,336344.0
2932,2,96,399731.0
1260,2,1,248222.0
3762,4,1,612709.0
3241,4,68,470401.0
1949,4,73,288645.0
904,4,36,202990.0
1858,3,1,307108.0
1732,3,60,251796.0
521,5,39,121021.0
1177,3,62,159060.0
3158,2,24,458005.0
2528,5,37,441095.0
1731,3,36,252977.0
2555,4,81,368914.0
3249,3,26,563025.0
2308,1,83,297912.0
1028,5,49,237094.0
2537,3,33,410443.0
3149,3,43,514735.0
2176,2,71,227133.0
1156,4,3,198962.0
665,4,93,50000.0
1348,2,51,152920.0
995,2,54,155887.0
1089,1,99,50000.0
928,5,72,112098.0
3321,4,11,561293.0
662,2,13,127810.0
2913,2,34,462401.0
1762,5,5,350278.0
571,2,46,64969.0
1154,1,22,193316.0
768,5,67,107803.0
2276,1,64,288280.0
2962,3,58,451799.0
1768,4,8,324488.0
1515,2,57,224670.0
3222,5,47,501197.0
1583,1,62,229921.0
505,4,8,136708.0
1481,4,43,237379.0
3117,2,45,409725.0
906,4,14,165497.0
3788,2,87,479452.0
2453,3,52,331711.0
2573,2,47,334074.0
3576,1,71,472516.0
1485,4,91,211584.0
889,4,41,172537.0
1209,4,16,146243.0
3118,2,34,435655.0
1971,5,30,393763.0
1253,2,3,184040.0
2693,1,47,363918.0
1911,2,13,278165.0
3332,4,24,590162.0
1772,3,45,247963.0
1025,1,47,137983.0
1985,3,39,289218.0
2560,1,49,272424.0
3450,1,6,544429.0
2931,4,94,349275.0
1055,2,59,100052.0
3434,4,34,610277.0
3970,4,62,694992.0
518,4,19,135503.0
1074,3,15,176357.0
3298,1,21,490278.0
1503,5,35,244029.0
2966,2,18,450634.0
3908,4,1,713072.0
2966,1,67,390784.0
2438,2,97,246628.0
2439,5,6,470843.0
2135,5,46,313701.0
2198,4,48,295794.0
2669,5,77,430923.0
931,5,42,166338.0
2591,2,31,438655.0
2395,2,16,348419.0
2443,4,100,363276.0
1840,1,13,329647.0
2928,4,80,427868.0
644,3,31,110322.0
3898,5,59,595886.0
2910,1,59,369564.0
1573,2,51,166692.0
1588,3,65,239421.0
2902,3,3,509869.0
1299,5,93,176367.0
3735,2,93,489549.0
3712,1,62,488782.0
3373,2,32,471057.0
1651,5,0,308529.0
2945,3,96,369498.0
2456,5,99,337823.0
3427,4,63,553115.0
962,3,94,111554.0
2274,5,36,444110.0
2545,1,77,330055.0
1307,1,69,85701.0
686,1,6,71163.0
2243,4,23,357045.0
1231,2,67,133669.0
2435,1,54,297164.0
1713,4,88,252110.0
1911,1,2,339605.0
928,4,91,73751.0
3405,1,22,455063.0
1807,2,35,318382.0
2784,5,56,457343.0
1717,1,47,205090.0
1810,5,12,404547.0
1270,1,60,175856.0
1257,2,85,108801.0
635,5,88,115763.0
1291,4,23,280619.0
670,1,42,95257.0
2706,1,100,343944.0
2748,4,32,425314.0
2080,2,77,260383.0
1461,3,23,300914.0
3130,1,21,452606.0
1375,4,51,205696.0
2918,3,100,381031.0
602,1,86,50000.0
1501,5,5,328941.0
1648,4,18,255623.0
3884,5,75,630603.0
3523,2,89,413015.0
3345,3,28,553627.0
1981,4,63,279659.0
3801,1,13,542818.0
1157,1,80,98337.0
3429,3,29,548530.0
1720,5,70,276761.0
3280,5,20,578198.0
922,4,64,162231.0
3119,4,3,483917.0
670,5,45,150557.0
3953,4,7,623632.0
2720,5,17,449544.0
3210,3,59,437691.0
952,4,44,110824.0
2897,5,71,449019.0
2475,4,94,285435.0
2157,1,30,319702.0
3041,1,27,489313.0
3167,2,63,486394.0
3575,5,36,560320.0
3664,2,66,474784.0
3466,5,78,549739.0
2553,4,67,384250.0
787,5,34,175028.0
2141,1,97,185513.0
3717,4,35,599163.0
1947,1,56,270803.0
2413,4,69,335973.0
1107,5,3,276363.0
956,5,48,190590.0
2264,1,93,228417.0
1725,3,38,271617.0
1735,5,17,308452.0
1529,3,59,244226.0
3171,4,85,422759.0
2923,3,9,469713.0
946,1,92,78577.0
1334,2,22,197998.0
3677,2,67,483074.0
1310,1,58,152411.0
1924,2,82,284059.0
3667,1,89,498173.0
1911,5,6,397755.0
1458,3,12,294126.0
1975,2,2,349342.0
3396,5,39,569461.0
1308,2,10,251621.0
1478,4,79,217312.0
2963,1,83,363252.0
1225,1,50,149340.0
3001,5,86,456913.0
3862,4,22,642090.0
1716,3,31,291150.0
2697,4,40,406942.0
2403,4,41,385045.0
3306,3,37,473495.0
1278,3,66,180380.0
1472,4,71,225925.0
3310,2,77,483643.0
3549,2,71,496160.0
2038,4,74,285791.0
1916,2,41,265558.0
3887,3,42,612021.0
2623,3,32,394617.0
1098,2,78,115698.0
3841,3,36,621560.0
724,1,77,96945.0
2053,3,89,295817.0
2660,4,56,396038.0
2798,5,63,421710.0
3804,2,63,553906.0
1340,2,59,163785.0
2314,3,51,301533.0
1213,3,71,234520.0
1606,5,67,265690.0
624,5,99,112279.0
3746,4,81,534696.0
1592,1,26,226659.0
3618,4,58,557646.0
3431,2,18,524865.0
1779,3,2,301672.0
2250,4,72,397026.0
529,3,38,104399.0
2828,3,65,358861.0
3471,4,72,517301.0
2517,4,55,348387.0
3808,5,5,639830.0
3819,1,27,563654.0
2915,5,47,497028.0
994,1,97,50000.0
3596,4,92,560475.0
2109,1,47,260185.0
1217,2,66,136613.0
1516,5,53,309806.0
1837,5,15,408895.0
1105,5,34,206364.0
874,3,74,134196.0
3186,3,86,439462.0
2460,4,29,493835.0
1548,4,47,235600.0
1857,3,68,306441.0
3926,5,7,662944.0
615,3,50,60041.0
2595,1,9,389350.0
2301,5,27,363533.0
2646,3,35,386970.0
1982,4,59,296896.0
2046,3,9,348507.0
2120,2,13,369893.0
2952,3,62,453056.0
3785,5,100,546683.0
1184,3,46,130283.0
3450,4,68,451852.0
3050,1,55,395603.0
1971,2,5,304585.0
3441,5,93,486798.0
2099,4,18,421911.0
2805,2,51,381331.0
3391,3,61,469487.0
2668,2,48,382496.0
1309,1,77,108353.0
1477,2,10,267461.0
2601,2,45,383517.0
3566,3,68,568909.0
1854,3,44,276545.0
1283,5,94,237579.0
740,3,57,123537.0
2278,2,31,360416.0
2053,1,87,163899.0
982,3,9,132323.0
1512,5,12,264101.0
686,5,12,194907.0
2381,2,35,377777.0
3203,3,85,454487.0
2809,3,72,396084.0
1452,5,18,323301.0
1887,3,6,371683.0
990,2,14,162450.0
930,1,80,80246.0
738,2,45,108220.0
2851,3,77,419440.0
2845,2,47,420178.0
575,4,65,96172.0
1856,4,77,247868.0
2423,3,3,426019.0
3546,3,2,579308.0
2281,1,2,327679.0
3189,2,74,438550.0
1326,1,68,106625.0
2830,3,92,372809.0
1090,3,27,180111.0
2619,5,22,449579.0
3834,1,29,602460.0
3250,3,61,523449.0
2402,4,86,328194.0
2410,5,50,431420.0
1074,2,40,105657.0
3547,5,85,494602.0
1391,2,63,171217.0
2559,4,42,381452.0
640,2,75,57269.0
2289,1,90,263976.0
516,2,57,50000.0
1586,2,58,279316.0
752,5,39,177040.0
964,4,45,187881.0
875,2,61,112617.0
2327,1,48,284420.0
3528,5,78,594107.0
1019,4,22,164333.0
2360,4,43,390953.0
589,3,43,119080.0
1219,1,18,210759.0
3351,5,43,541713.0
3343,5,10,611754.0
1129,1,59,87101.0
2384,4,37,443313.0
3746,2,2,594612.0
575,1,15,73349.0
1425,5,95,180616.0
2947,1,8,461373.0
2305,4,40,330348.0
1469,3,37,262493.0
1594,3,68,199587.0
2528,2,64,381533.0
3751,2,34,524577.0
3695,4,34,597411.0
1904,2,75,252216.0
3864,3,99,540667.0
3344,4,84,465299.0
694,4,47,90658.0
727,4,7,166942.0
1959,1,26,317650.0
960,2,8,237168.0
1117,5,91,109663.0
3592,3,29,541860.0
563,2,13,56877.0
2712,3,22,423949.0
2574,2,28,373363.0
3882,5,25,616434.0
3559,3,85,541740.0
784,5,14,235206.0
2183,3,72,308352.0
2828,1,89,334093.0
1337,1,80,151325.0
1330,3,72,143055.0
1687,3,66,241001.0
3465,5,15,583594.0
723,4,12,244355.0
1283,3,89,104905.0
3717,2,80,493383.0
3512,2,95,413965.0
1449,2,23,252313.0
3601,1,61,509445.0
544,5,56,93469.0
2310,1,35,287233.0
970,2,59,103126.0
2581,3,85,324213.0
3200,2,72,435523.0
3998,3,21,683093.0
1329,5,83,219590.0
2409,4,2,461725.0
2768,3,35,433073.0
2391,1,96,342757.0
3081,2,81,408446.0
1191,2,35,198418.0
1890,2,9,345659.0
1431,3,99,154316.0
1340,5,20,283224.0
3558,3,88,471005.0
2438,1,48,328640.0
2073,2,8,385253.0
3129,3,90,456268.0
3687,2,78,520077.0
2786,1,51,404009.0
3906,4,95,550777.0
2988,4,47,500245.0
647,4,59,101681.0
1532,2,49,161998.0
1811,3,38,341023.0
887,2,15,148922.0
3621,5,27,642379.0
2373,3,5,399068.0
1415,1,60,79546.0
2378,4,5,428516.0
3185,3,65,404500.0
777,3,39,152411.0
2477,4,70,360674.0
2359,1,90,302416.0
3536,2,61,504200.0
3871,2,27,557347.0
2325,3,79,334044.0
3136,4,46,448412.0
2333,5,8,431137.0
3196,1,51,382282.0
1117,2,14,201253.0
2130,1,33,307319.0
2682,1,19,403284.0
1079,1,77,61374.0
1670,4,59,300272.0
989,4,57,187211.0
3025,4,74,451971.0
1682,3,93,183275.0
883,4,66,122754.0
662,3,1,157640.0
2988,2,49,396372.0
2376,2,13,406394.0
1712,2,55,268580.0
2962,2,92,425172.0
1862,2,68,227389.0
2130,4,43,389218.0
1704,5,45,344767.0
787,4,5,173087.0
2357,5,7,415036.0
686,4,38,169898.0
2407,2,92,274194.0
1661,1,43,195533.0
629,5,26,187641.0
2741,1,15,371572.0
2863,2,90,348075.0
2387,5,38,356529.0
643,1,0,91228.0
515,4,50,77526.0
3873,2,62,524044.0
2970,4,32,474197.0
744,4,49,71171.0
1426,2,53,160103.0
3678,5,26,660846.0
3659,3,80,521795.0
2676,3,78,352429.0
1406,2,85,129239.0
1386,3,18,269256.0
840,1,27,116176.0
2551,5,22,422587.0
3898,4,63,573093.0
1933,4,99,214046.0
805,2,38,94373.0
1407,4,48,254002.0
3154,1,58,441043.0
3796,1,19,597474.0
1871,2,60,252915.0
3539,4,8,555976.0
820,3,22,119230.0
1058,3,6,225723.0
1704,5,30,322653.0
3165,2,59,409175.0
3258,5,60,506430.0
1909,3,74,314543.0
2141,3,80,313097.0
1631,3,99,230808.0
3078,5,25,496323.0
2957,2,99,414862.0
3867,1,81,487244.0
1317,1,53,201116.0
1694,3,30,288849.0
3902,2,98,526555.0
3040,2,40,468840.0
3766,4,27,615464.0
511,4,89,67353.0
694,5,5,167536.0
3037,4,33,492082.0
3342,5,91,515521.0
3428,1,8,527866.0
2729,3,92,348427.0
3509,2,97,456963.0
1155,1,11,139129.0
2421,1,15,396533.0
3887,5,70,536682.0
3241,3,30,509401.0
2577,5,32,470956.0
2119,1,6,333096.0
1619,2,2,266378.0
3952,4,19,682989.0
1277,5,4,266082.0
943,1,66,132791.0
797,4,37,148853.0
1307,4,78,175091.0
2260,1,98,263243.0
